,Xiaogan,Huanggang,Suizhou,Jingzhou,Xiangyang,Huangshi,Ezhou,Yichang,Jingmen,Xianning,Shiyan,Chongqing,Wenzhou,Xiantao,Shenzhen,Beijing,Guangzhou,Shanghai,Tianmen,Xinyang,Changsha,Nanchang,Enshi,Hangzhou,Ningbo,Hefei,Haerbin,Taizhou,Nanyang,Bengbu,Yueyang,Fuyang,Zhengzhou,Zhumadian,Chengdu,Shangrao,Xinyu,Xian,Tianjin,Jiujiang,Bozhou,Shaoyang,Qianjiang,Zhuhai,Shangqiu,Nanjing,Yichun,Anqing,Suzhou,Foshan
2019/5/9,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/10,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/11,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/12,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/13,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/14,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/15,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/16,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/17,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/18,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/19,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/20,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/21,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/22,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/23,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/24,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/25,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/26,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/27,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/28,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/29,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/30,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/31,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/1,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/2,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/3,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/4,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/5,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/6,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/7,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/8,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/9,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/10,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/11,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/12,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/13,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/14,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/15,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/16,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/17,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/18,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/19,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/20,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/21,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/22,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/23,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/24,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/25,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/26,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/27,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/28,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/29,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/6/30,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/7/1,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/7/2,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/7/3,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/7/4,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/7/5,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/7/6,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
